E,B,fitness_true,x0_true,rep,n_points,t_start,t_end,vaf_start,vaf_end,status,fitness_map,x0_map,err,abs_err,sq_err
1000000.0,10.0,0.3,1.0,4,14,36.01800900450225,114.05702851425713,0.07552027461918043,0.4776448362720403,ok,0.22734851164999634,19298.93407328101,-0.07265148835000365,0.07265148835000365,0.0052782387594707166
1000000.0,10.0,0.3,1.0,5,14,36.01800900450225,114.05702851425713,0.0613724796604174,0.4647196261682243,ok,0.23418957655165415,17177.951857249183,-0.06581042344834584,0.06581042344834584,0.004331011834450588
1000000.0,10.0,0.3,1.0,6,14,36.01800900450225,114.05702851425713,0.07011353175820804,0.4778745644599303,ok,0.22956497523250222,18220.219443071328,-0.07043502476749777,0.07043502476749777,0.004961092713998025
1000000.0,10.0,0.3,1.0,7,14,36.01800900450225,114.05702851425713,0.07723577235772358,0.4749961767854412,ok,0.21052710083727272,20989.353301834013,-0.08947289916272727,0.08947289916272727,0.008005399684583562
1000000.0,10.0,0.3,1.0,8,14,36.01800900450225,114.05702851425713,0.07081174438687392,0.4636891793754539,ok,0.2241688974623367,18379.42632931752,-0.07583110253766329,0.07583110253766329,0.005750356112077603
1000000.0,10.0,0.3,1.0,9,14,36.01800900450225,114.05702851425713,0.07478260869565218,0.4727864785238021,ok,0.21027780190734077,19621.63099312722,-0.08972219809265922,0.08972219809265922,0.00805007283057838
1000000.0,10.0,0.3,1.0,10,14,36.01800900450225,114.05702851425713,0.06777181862506095,0.4780594167348051,ok,0.22665766106362625,18239.82835737876,-0.07334233893637374,0.07334233893637374,0.005379098680657923
1000000.0,10.0,0.3,1.0,11,14,36.01800900450225,114.05702851425713,0.07203065134099616,0.4882242990654206,ok,0.2252565323499305,18631.61713689805,-0.07474346765006948,0.07474346765006948,0.005586585956356983
1000000.0,10.0,0.3,1.0,12,14,36.01800900450225,114.05702851425713,0.07477451265638638,0.4678913738019169,ok,0.21115053648567084,20831.37408747584,-0.08884946351432915,0.08884946351432915,0.007894227166784108
1000000.0,10.0,0.3,1.0,13,14,36.01800900450225,114.05702851425713,0.07513163223977319,0.4788135593220339,ok,0.21544310207456235,19621.800313579926,-0.08455689792543764,0.08455689792543764,0.00714986898677288
1000000.0,10.0,0.3,1.0,14,14,36.01800900450225,114.05702851425713,0.060158910329171394,0.4737678855325914,ok,0.23881057388153834,17164.750520116584,-0.06118942611846165,0.06118942611846165,0.0037441458687066764
1000000.0,10.0,0.3,1.0,15,14,36.01800900450225,114.05702851425713,0.06754385964912281,0.48097488187018156,ok,0.2517798161348955,16884.186306774984,-0.048220183865104516,0.048220183865104516,0.0023251861319844858
1000000.0,10.0,0.3,1.0,16,14,36.01800900450225,114.05702851425713,0.06470588235294118,0.4817583199857626,ok,0.222455779340909,16939.337143221128,-0.077544220659091,0.077544220659091,0.006013106157625796
1000000.0,10.0,0.3,1.0,17,14,36.01800900450225,114.05702851425713,0.07043160833154391,0.47642303805995284,ok,0.22245908587172267,18548.78407182396,-0.07754091412827732,0.07754091412827732,0.006012593363848877
1000000.0,10.0,0.3,1.0,18,14,36.01800900450225,114.05702851425713,0.06742034943473793,0.47041062801932365,ok,0.21694863242255497,17917.163894615485,-0.08305136757744502,0.08305136757744502,0.006897529656483887
1000000.0,10.0,0.3,1.0,19,14,36.01800900450225,114.05702851425713,0.06799501867995018,0.4814358613408411,ok,0.2200928290668576,18600.14429825469,-0.0799071709331424,0.0799071709331424,0.006385155966538437
